_01_category,_02_state,_03_branch_name,_04_address,_07_google_map_url,_08_bank_data_url,_09_bank_type,_11_mother_bank_name
Local Bank,Selangor,Sungai Besar,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Tanjung Karang,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Port Klang,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Sungai Buloh,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,PJ State,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Bandar Baru Bangi,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Serdang Raya,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Rawang,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Cyberjaya,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Kelana Jaya,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Puchong,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,Kuala Selangor,,,https://www.bankrakyat.com.my/c/about/locator,Branches,Bank Rakyat
Local Bank,Selangor,AMCORP MALL,"NO. 18, G-01, BLOK A, MENARA PJ, JALAN PERSIARAN BARAT, OFF JALAN TIMUR,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,AMPANG POINT,"LOT 1A, JALAN MAMANDA 7, AMPANG POINT, 4 1/2 MILE,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BALAKONG,"S-13, TAMAN INDAH, BATU 11,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR BARU BANGI,"NO 43-G-01 & 43A-G-01, JALAN MEDAN PB 2B, SEKSYEN 9, PUSAT BANDAR BARU BANGI,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR BARU RAWANG,"NO. 13 & 14, JALAN IPOH, BATU 18, BANDAR BARU RAWANG,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR BARU SUNGAI BULOH,"NO. 338 & 389 JALAN 1A/1, BANDAR BARU SUNGAI BULOH, SEKSYEN U20,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR BUKIT TINGGI ,"NO. 37 & 39, LORONG BATU NILAM 1A, BANDAR BUKIT TINGGI,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR MAHKOTA CHERAS,"NO. 36 & 38, JALAN TEMENGGUNG 1/9, BANDAR MAHKOTA CHERAS,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR PUTERI PUCHONG," NO. 4 & 6, GROUND FLOOR, JALAN PUTERI 1/1, BANDAR PUTERI,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANDAR SUNWAY,"NO. 12, JALAN PJS 11/28, PJS 11,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BANTING,"NO. 139 & 141,WISMA MUTIARA, JALAN SULTAN ABDUL SAMAD,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,BESTARI JAYA,"NO. 28B, JALAN BESAR,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,DAMANSARA UTAMA,"NO. 56, 58 & 60G, JALAN SS 21/35, DAMANSARA UTAMA,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,KAJANG,"NO. 6 & 7, JALAN S10/1, OFF JALAN BUKIT, SECTION 10,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,KELANA JAYA (PARKVIEW),"UNIT E102 & 103, GROUND FLOOR, KELANA PARKVIEW, NO. 1, JALAN SS6/2, KELANA JAYA,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,KLANG - BANDAR PUTERI,"GROUND FLOOR, NO. 1, LORONG SANGGUL 1F, BANDAR PUTERI KLANG,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,KLANG - PERSIARAAN SULTAN IBRAHIM,"WISMA SH NG, NO. 42 - 44, PERSIARAN SULTAN IBRAHIM",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,KOTA DAMANSARA,"NO. 23 & 25, BLOK T, JALAN PJU 5/3, DATARAN SUNWAY, KOTA DAMANSARA,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,KOTA KEMUNING,"NO 1-1, JALAN ANGGERIK VANILLA BE31/BE, KOTA KEMUNING, SEKSYEN 31,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,PETALING JAYA-NEW TOWN,"NO. 6, ROAD 52/4, NEW TOWN CENTRE,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,PETALING JAYA-SS2,"NO. 30, 32 & 34, JALAN SS2/61,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,PORT KLANG - WISMA PALMBASE,"NO. 2998G, WISMA PALMBASE, PERSIARAN RAJA MUDA MUSA,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,PUCHONG -TAMAN KINRARA,"NO. 14A & 15A, JALAN TK 1/11A, TAMAN KINRARA, SEKSYEN 1, BATU 7 1/2,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,RAWANG COUNTRY HOMES,"NO. 51, 53 & 55, JALAN PUSAT BCH 1A, BANDAR COUNTRY HOMES,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SEMENYIH,"NO. 43-G & 45-G, GROUND FLOOR, JALAN SEMENYIH SENTRAL 1,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SEPANG,"NO. 56, JALAN BESAR",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SERI KEMBANGAN,"NO. 7 & 9 JALAN PERUSAHAAN 2, OFF JALAN KOLEJ, TAMAN JINMA,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SETIA ALAM,"NO. 15 & 17, JALAN SETIA PRIMA RU13/R, SETIA ALAM, SEKSYEN U/13,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SHAH ALAM - SEC 13,"GROUND FLOOR, LOT 13-1 & LOT 14-1, GROUND FLOOR, LAMAN SERI BUSINESS PARK, SEKSYEN 13,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SHAH ALAM - SEC 15,"NO. 47 & 49, JALAN UTAS B/15B, SECTION 15B,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SUBANG JAYA,"LOT NO. A6 & A7, JALAN SS15/4D,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SUBANG NEW VILLAGE,"NO.8A, LEBUH RAYA B, SUBANG NEW VILLAGE,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,SUNGAI BESAR,"NO. 58E, JALAN MAHSURI,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,USJ,"NO. 24, JALAN USJ 10/1, USJ TAIPAN TRIANGLE,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,USJ SENTRAL,"NO 5 & 7, JALAN USJ SENTRAL 2, USJ SENTRAL,",,https://www.ambankgroup.com/eng/locator/Pages/Branch.aspx,Branches,AmBank Group
Local Bank,Selangor,AFFIN Ampang Jaya,"No 11 & 11A, Jalan Mamanda 7/1, Ampang Point, 68000 Ampang, Selangor",https://goo.gl/maps/SwgL2SiHhRQXnCiR9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kinrara,"No 1, Jalan TK1/11A,  Taman Kinrara, Section 1,  Batu 7 1/2, Jalan Puchong,  47100 Puchong, Selangor",https://goo.gl/maps/95VWPYox8ob9YXTW8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN PJ State,"No. 38 & 40, Jalan Yong Shook Lin,  46050 Petaling Jaya, Selangor",https://goo.gl/maps/Bc9nPo8mAGeaCZmN8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kepong,"No. 6, Jalan 54, Desa Jaya,  52100 Kepong, Selangor",https://goo.gl/maps/yoHkFMek8eE2EQDb9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Ampang New Village,"No 21G & 23G, Jalan Wawasan 2/2, Bandar Baru Ampang, 68000 Ampang, Selangor",https://goo.gl/maps/kjgFrZXHjT2Bek397,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kota Kemuning,"No 15-1 & 17-1 (GF), No. 8 Jalan Anggerik Vanilla BE 31/BE, Kota Kemuning Seksyen 31,  40460 Shah Alam, Selangor",https://goo.gl/maps/nqL8AzTmk3FDNRjn8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Bandar Bukit Tinggi,"No. 77 & 79 Jalan Batu Nilam 5, Bandar Bukit Tinggi, 41200 Klang, Selangor",https://goo.gl/maps/3RLMWvsm55xiRARr7,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN USJ Taipan,"No 8A & 8B,  Jalan USJ 10/1j,  Taipan Business Centre,  47620 Subang Jaya, Selangor",https://goo.gl/maps/NmtCaZq5PLSGe2qj9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Puchong,"No 12A, Jalan Puteri 1/1 Bandar Puteri Puchong  47100 Puchong, Selangor",https://goo.gl/maps/draKeWm6mFH6SLob9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Jalan Meru,"No. 38 & 40, Pelangi Avenue,  Jalan Kelicap 42A/KU1,  Klang Bandar Diraja,  41050 Klang, Selangor",https://goo.gl/maps/HqEjqxQcrj4zHgr67,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Cyberjaya,"P1-13, Shaftsbury Square,  Lot No. 2350, Cyber 6,  Persiaran Multimedia,  63000 Cyberjaya, Selangor",https://goo.gl/maps/a1cvak3btKLpj3zB6,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN UiTM,"Universiti Teknologi Mara, Level 2,  Menara Sultan Abdul Aziz Shah,  40450 Shah Alam, Selangor",https://goo.gl/maps/u4CE4uVfy1GNvKQP6,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Subang Jaya,"No. 7 & 9, Jalan SS 15/8A,  47500 Subang Jaya, Selangor",https://goo.gl/maps/wCJ4doEJrZDa1y357,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Sea Park,"No. 20 - 22, Jalan 21/12, Sea Park,  46300 Petaling Jaya, Selangor",https://goo.gl/maps/adzafn2gz6tZMNtn9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kota Damansara,"No. B-G-19, 20 & 21 (GF), Dataran Cascades, Jalan PJU 5/1, Kota Damasara PJU 5 47810 Petaling Jaya, Selangor.",https://goo.gl/maps/eHGSTpV2PY17SWnAA,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Denai Alam,"No 1, Ground Floor, Jalan Elektron U16/J, Seksyen U 16, Denai Alam, 40160 Shah Alam, Selangor",https://goo.gl/maps/JWi4UisGmowTUBqR8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN The Curve,"The Curve Shopping Complex,  Jln PJU 7/8, Mutiara Damansara,  47820 PJ, Selangor",https://goo.gl/maps/ayoy8gwYHFdcrpix7,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Shah Alam,"Vista Alam, F-G-38 & 39, Jalan Ikhtisas 14/1, Off Persiaran Damai, Seksyen 14 40000 Shah Alam, Selangor",https://goo.gl/maps/nZLf9Q3aUpEH57QK8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN MSU,"Management & Science University,  2nd Floor, University Drive,  Persiaran Olahraga, Section 13,  40100 Shah Alam, Selangor",https://goo.gl/maps/KroxjxZvHNetkhfa6,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Ara Damansara,"Unit B-G-07 & B-G-08, Block B, No. 2,  Jalan PJU 1A/7A, Ara Damansara,  47301 Petaling Jaya, Selangor.",https://goo.gl/maps/DYuUo1oGz8ayG8a59,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Selayang,"No 81-85, Jalan 2/3A, Pusat Bandar Utara, KM12, Jalan Ipoh, 68100 Batu Caves, Selangor",https://goo.gl/maps/CSxEpg5shzWgUrn16,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kota Warisan,"No G-3, Ground Floor, Jalan Warisan 1, KIP Sentral Kota Warisan, 43900 Sepang, Selangor",https://goo.gl/maps/QcaFzgPWPu7gA6sV8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Port Klang,"No 1, Jalan Berangan, 42000 Port Klang, Selangor","https://www.google.com/maps/place/3%C2%B000'19.3%22N+101%C2%B023'50.8%22E/@3.00535,101.395241,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x0!8m2!3d3.00535!4d101.3974297",https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Rawang,"No 33G & 35G, Jalan 1B, Fortune Avenue, 48000 Rawang, Selangor",https://goo.gl/maps/ztSCoTuvCWVC3CsSA,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kajang,"No. 2 & 3, Jalan Saga, Taman Sri Saga, Off Jalan Sg. Chua, 43000 Kajang, Selangor","https://www.google.com/maps/place/Affin+Bank+Kajang/@2.9906817,101.7781101,18.04z/data=!4m8!1m2!2m1!1sNo.+2+%26+3,+Jalan+Saga,+Taman+Sri+Saga,+Off+Jalan+Sg.+Chua,+43000+Kajang,+Selangor!3m4!1s0x31cdcb9ee11384fb:0x475818d960ae259a!8m2!3d2.989901!4d101.7782618",https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Klang Utara,"No 29 & 31, Jalan Tiara 3, Bandar Baru Klang, 41150 Klang, Selangor","https://www.google.com/maps/place/Affin+Bank+Bandar+Baru+Klang/@3.0641176,101.4686981,18.75z/data=!4m8!1m2!2m1!1sNo+29+%26+31,+Jalan+Tiara+3,+Bandar+Baru+Klang,+41150+Klang,+Selangor!3m4!1s0x0:0xd605514d9f24f284!8m2!3d3.0644189!4d101.469343",https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN PJ SS2,"No.161-163, Jalan SS 2/24, 47300 Petaling Jaya, Selangor","https://www.google.com/maps/place/Affinbank+Hire+Purchase+Centre/@3.1161118,101.6221882,19.5z/data=!4m13!1m7!3m6!1s0x31cc495696ca4971:0x1625ab38c9efa2c3!2s161,+163,+Jalan+SS+2%2F24,+SS+2,+47300+Petaling+Jaya,+Selangor!3b1!8m2!3d3.116216!4d101.6223365!3m4!1s0x0:0x97a00525ba01dad5!8m2!3d3.1162331!4d101.622243",https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Bangi,"No.175 & 177, Jalan 8/1, Seksyen 8, 43650 Bandar Baru Bangi, Selangor","https://www.google.com/maps/place/AFFIN+ISLAMIC+Bangi+Branch/@2.9627166,101.7571848,20.25z/data=!4m5!3m4!1s0x31cdcbd23d2e183b:0x7b370f05608f6147!8m2!3d2.962832!4d101.757342",https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Seri Kembangan,"36, Jalan PSK 3, Pusat Perdagangan Seri Kembangan, 43300 Seri Kembangan, Selangor",https://goo.gl/maps/NidtYj9xMH7hZghV6,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Taman Equine,"No. 22 & 22A, Jalan Equine 1G, Pusat Komersial Equine, Taman Equine 43300 Seri Kembangan, Selangor",https://goo.gl/maps/5Advj2nrwRn8hWXi9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Kampus Puncak Alam,"Kompleks At-Tijarah Affin-UiTM, UiTM Kampus Puncak Alam, 42300 Kuala Selangor, Selangor",https://goo.gl/maps/L2q5G3wwbZSeHv39A,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Balakong,"Lot 13A-UG & 13A-1 Jalan C180/1, Dataran C180 43200 Cheras, Selangor",https://goo.gl/maps/NKTWMfVqSWwFuj5A9,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Seksyen 14 Petaling Jaya,"No. 6 & 8, Ground & First Floor, Jalan 14/14, Off Jalan Prof Khoo Kay Kim, 46100 Petaling Jaya, Selangor",https://goo.gl/maps/twREArBzipChLStv8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFIN Damansara Utama,"No. 18, 20 & 22, Ground & Mezzanine Floor, Jalan SS 21/39, Damansara Utama, 47400 Petaling Jaya, Selangor",https://goo.gl/maps/zg7qs5Q453hPuAjJ8,https://www.affinalways.com/en/branch-locator,AFFIN Branch,Affin
Local Bank,Selangor,AFFINBANK Business Centre Subang Jaya,"2nd Floor, 7 & 9, Jalan SS 15/8A, 47500 Subang Jaya, Selangor",https://goo.gl/maps/wCJ4doEJrZDa1y357,https://www.affinalways.com/en/branch-locator,Affin Bank Business Centre,Affin
Local Bank,Selangor,AFFINBANK Business Centre Kinrara,"1st Floor, No 1, Jalan TK1/11A Taman Kinrara, Section 1, Batu 7 1/2, Jalan Puchong, 47100 Puchong, Selangor",https://goo.gl/maps/95VWPYox8ob9YXTW8,https://www.affinalways.com/en/branch-locator,Affin Bank Business Centre,Affin
Local Bank,Selangor,AFFINBANK Business Centre Kajang,"2nd Floor, 2 & 3, Jalan Saga Taman Sri Saga, Off Jalan Sg. Chua 43000 Kajang, Selangor","https://www.google.com/maps/place/Affin+Bank+Kajang/@2.9906817,101.7781101,18.04z/data=!4m8!1m2!2m1!1sNo.+2+%26+3,+Jalan+Saga,+Taman+Sri+Saga,+Off+Jalan+Sg.+Chua,+43000+Kajang,+Selangor!3m4!1s0x31cdcb9ee11384fb:0x475818d960ae259a!8m2!3d2.989901!4d101.7782618",https://www.affinalways.com/en/branch-locator,Affin Bank Business Centre,Affin
Local Bank,Selangor,AFFINBANK Business Centre Balakong,"No 13A-UG & 13A-1 Jalan C180/1, Dataran C180 43200 Cheras, Selangor",https://goo.gl/maps/NKTWMfVqSWwFuj5A9,https://www.affinalways.com/en/branch-locator,Affin Bank Business Centre,Affin
Local Bank,Selangor,AFFINBANK Business Centre Bandar Bukit Tinggi,"2nd floor, No. 77 & 79, Jalan Batu Nilam 5, Bandar Bukit Tinggi, 41200 Klang, Selangor",https://goo.gl/maps/3RLMWvsm55xiRARr7,https://www.affinalways.com/en/branch-locator,Affin Bank Business Centre,Affin
Local Bank,Selangor,ATM BHP Rasa Ria Saga,"Batu 11 1/2, Kaw Rehat Lebuhraya Cheras-Kajang, Jalan Cheras 43000 Kajang, 43200 Batu 9 Cheras, Selangor","https://www.google.com.my/maps/place/BHPetrol+Rasa+Ria+Saga/@3.0320984,101.7694403,19.25z/data=!4m20!1m14!4m13!1m5!1m1!1s0x31cdcb3357cc7261:0xbde0a19dfc694ea1!2m2!1d101.7694098!2d3.0322263!1m6!1m2!1s0x31cdcb3357cc7261:0xbde0a19dfc694ea1!2sBHPetrol+Rasa+Ria+Saga,+Batu+11+1%2F2+Kaw+Rehat+Lebuhraya+Cheras-Kajang+Jalan+Cheras+43000+Kajang!2m2!1d101.7694098!2d3.0322263!3m4!1s0x31cdcb3357cc7261:0xbde0a19dfc694ea1!8m2!3d3.0322263!4d101.7694098?hl=en",https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Taman Muda,"Lot Pt 15217, Jalan Bunga Mawar 1, 68000, Ampang, Selangor","https://www.google.com.my/maps/place/Bhpetrol+Taman+Muda/@3.1186411,101.7596193,21z/data=!4m12!1m6!3m5!1s0x31cc36844b0a4365:0x8a3241f33c26e965!2sBhpetrol+Taman+Muda!8m2!3d3.118622!4d101.7597578!3m4!1s0x31cc36844b0a4365:0x8a3241f33c26e965!8m2!3d3.118622!4d101.7597578?hl=en",https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Jalan 222,"Jalan 222, 46100 Petaling Jaya, Selangor","https://www.google.com.my/maps/place/BHPetrol+Jalan+222/@3.0963089,101.633627,18.82z/data=!4m5!3m4!1s0x31cc4beb91334cc7:0x8660deda437fdc7d!8m2!3d3.0963689!4d101.63387?hl=en",https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Batu Caves,"Lot Pt 18426, Batu 8, Jalan Batu Caves, 68100, Selangor",https://goo.gl/maps/G1d89vhCKeeDeYDr8,https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Bandar Baru Klang,"Lot Pt 21153, Persiaran Bukit Raja, Bandar Baru Klang, 41150 Klang, Selangor",https://goo.gl/maps/nBiKyWKUovyZ9bDG9,https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Jalan Kebun,"Lot 15752, Jalan Kebun, 41000 Klang, Selangor",https://goo.gl/maps/RJK89c8kUNRZSLDw9,https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Kg Sg Kayu Ara,"Lot 13639, Jalan Kenanga, Off Jalan Damansara Highway, 47400, Petaling Jaya, Selangor","https://www.google.com.my/maps/place/Bhpetrol,+Kampung+Sungai+Kayu+Ara,+47400+Petaling+Jaya,+Selangor/@3.1327673,101.6090979,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4eca0a7a12bb:0xfe4041edc359edba!8m2!3d3.1327766!4d101.611289?hl=en",https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM BHP Bandar Sunway,"Lot Pt 15365, Jalan PJS 8/1, Bandar Sunway, Petaling Jaya, Selangor",https://goo.gl/maps/iyDezHEckyeD9zmp9,https://www.affinalways.com/en/branch-locator,ATM,Affin
Local Bank,Selangor,ATM Kompleks PKNS,"Ground Floor, Kompleks PKNS, 40000 Shah Alam, Selangor",https://goo.gl/maps/W9Mp7UfGh4RyWbnd8,https://www.affinalways.com/en/branch-locator,ATM,Affin
