_01_category,_02_state,_03_branch_name,_04_address,_05_latitude,_06_longitude,_07_bank_type,_08_mother_bank_name
Local Bank,Kuala Lumpur,AFFIN Desa ParkCity,"No E-G-08, Eaton Plaza Arkadia 3, Jalan Intisari Perdana Desa ParkCity, 52200 Kuala Lumpur",3.1858503,101.6351998,Affin Bank Business Centre,Affin
Local Bank,Kuala Lumpur,AFFINBANK Business Centre Central,"Level 3, Menara Affin Bank Lingkaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur",3.1409537,101.7175563,Affin Bank Business Centre,Affin
Local Bank,Kuala Lumpur,AFFINBANK Business Centre TTDI,"2nd Floor, 47 & 49, Jalan Tun Mohd Fuad 3, Taman Tun Dr. Ismail 60000 Kuala Lumpur",3.1413432,101.6229578,Affin Bank Business Centre,Affin
Local Bank,Kuala Lumpur,AFFINBANK Business Centre Seri Petaling & Bumiputera Financing Unit 1,"1st floor, 10-12, Jalan Radin Tengah, Bandar Baru Seri Petaling 57000 Kuala Lumpur",3.0684074,101.693263,Affin Bank Business Centre,Affin
Local Bank,Kuala Lumpur,AFFINBANK Business Centre Bangsar & Bumiputera Financing Unit 2,"1st floor, No 4 & 6, Jalan Telawi 3, Bangsar Baru, 59100, Kuala Lumpur",3.1324976,101.6690308,Affin Bank Business Centre,Affin
Local Bank,Kuala Lumpur,ATM BHP Taman Connaught,"Jalan Sarjana, Taman Connaught, 56000 Kuala Lumpur",3.0822874,101.7355791,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Maharajalela,"Lot 604, 18, Jalan Maharajalela, 50150 Kuala Lumpur",3.1371928,101.7003417,ATM,Affin
Local Bank,Kuala Lumpur,ATM MAHSA University College,"Mahsa University College, Jalan Elmu, Off Jalan University, 59100 Kuala Lumpur",3.1181855,101.6466785,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP MRR2,"Lot 30090, Jalan 6-4 (Off Jalan Lingkaran Tengah 2), Desa Melawati, Setapak, 53100 Kuala Lumpur",3.2202153,101.7334972,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Jalan Genting Klang,"Lot 5241 & 5242, 295, Setapak, 53300, Kuala Lumpur",3.198392,101.7138354,ATM,Affin
Local Bank,Kuala Lumpur,ATM KLCC,"Lot KCE Unit 5, Concourse. LG Floor, KLCC, Jalan Ampang, Kuala Lumpur",,,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Taman City,"Lot Pt 21539, Jln Jambu Golok, Taman City, 51200 Kuala Lumpur",3.197413,101.6665299,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Jalan Klang Lama,"Lot 31363, Batu 5 ½, Jalan Klang Lama, 58000, Kuala Lumpur",3.0837899,101.6660222,ATM,Affin
Local Bank,Kuala Lumpur,ATM Wisma FELCRA,"Ground Floor, Wisma FELCRA, Lot 4780, Jalan Rejang, Setapak Jaya, KL",3.1907054,101.7302214,ATM,Affin
Local Bank,Kuala Lumpur,ATM Royale Chulan Hotel,"Royale Chulan Hotel, Jalan Conlay, 50450 Kuala Lumpur",3.1494526,101.7169594,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Bangsar,"No 4 & 6, Jalan Talawi 3, Bangsar Baru, 59100 Kuala Lumpur",3.1324976,101.6690308,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Batu Cantonment,"No 840 & 842, Batu 4 3/4, Jalan Ipoh, 51200 Kuala Lumpur",3.201092,101.6768661,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Central,"Ground & Mezzanine Floor, 80, Menara Affin, Jalan Raja Chulan, P.O.Box 12744, 50788 Kuala Lumpur",3.1512768,101.7058145,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Fraser,"20-G & 20-1, Jalan Metro Pudu, Fraser Business Park, 55200 Kuala Lumpur",3.1303265,101.7121889,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Jalan Bunus,"No 133, Jalan Bunus, Off Jalan Masjid India, 55100 Kuala Lumpur",3.1533806,101.6978807,ATM,Affin
Local Bank,Kuala Lumpur,ATM Jakel Square,"Jakel Square, 1st Floor, Jalan Munshi Abdullah, Kuala Lumpur",3.1535501,101.696674,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Jalan Ipoh,"No. 468-11 & 468-11B, Batu 3, Jalan Ipoh, 51200 Kuala Lumpur",3.1800644,101.6806508,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Jalan Kepong,"Lot Pt ,1 Batu 6 1/2, Jalan Kepong, 52000 Kuala Lumpur",3.2082444,101.6515905,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Taman LTAT,"Taman LTAT, Lot Pt 13326, Lebuhraya Sg Besi Puchong, 58200 Bukit Jalil, Kuala Lumpur",3.0471222,101.6630384,ATM,Affin
Local Bank,Kuala Lumpur,ATM Chulan Tower,"Ground Floor, Chulan Tower, Jalan Conlay, 50450 Kuala Lumpur",3.1494682,101.7118146,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN MyTown,"Lot No B1-063, Basement 1, MyTown Shopping Centre, Jalan Cochrane, 55100 Kuala Lumpur",3.1341657,101.7206748,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Jalan Kuching,"Lot Pt 6086, Jalan Kuching, 51200 Kuala Lumpur",3.1884454,101.6679695,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Karak,"KM 21, KL-Karak Highway, Gombak, 53100 Kuala Lumpur",3.2535411,101.7254285,ATM,Affin
Local Bank,Kuala Lumpur,ATM Sungai Besi Army Camp,"Sg Besi Garisson Camp (Army Camp) Sg Besi, 57000 Kuala Lumpur",3.0589047,101.715593,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Seri Petaling,No. 10 - 12 Jalan Raden Tengah Bandar Baru Seri Petaling 57000 Seri Petaling Kuala Lumpur,3.0684074,101.693263,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP OUG,"Lot 9375 Jalan Hujan Emas 4, Oug Batu 5 Jalan Klang Lama, 58200 Kuala Lumpur",3.0738852,101.6692648,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Setapak,"159 & 161, Jalan Genting Kelang, P.O. Box 202, 53300 Setapak, Kuala Lumpur",3.1937343,101.7110335,ATM,Affin
Local Bank,Kuala Lumpur,ATM Pernama Wardieburn,"Lamaniaga Pernama, Kem Wardieburn, 53100 Setapak, Kuala Lumpur",3.2071864,101.722787,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Taman Maluri,"No. 250 & 252, Jalan Mahkota, Taman Maluri, 55100 Kuala Lumpur",3.127982,101.7329619,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Taman Midah,"No. 38 & 40, Jalan Midah 1, Taman Midah, Cheras, 56000 Kuala Lumpur",3.1035624,101.7303092,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Jalan Cheras,"Lot 43944 & 50006, Batu 4 1/4, Jalan Cheras, 56100 Kuala Lumpur",3.10748,101.7281188,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Taman Tun Dr. Ismail,"No. 47 & 49, Jalan Tun Mohd Fuad 3, Taman Tun Dr. Ismail, 60000 Kuala Lumpur",3.1412726,101.6249564,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP TTDI,"Jalan Pinggir Zaaba, Taman Tun Dr Ismail, 60000, Kuala Lumpur",3.1418451,101.6238004,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Wangsa Maju,"No 2 & 4, Jln 1/27F, Kuala Lumpur Sub-Urban Centre, Wangsa Maju, 53300 Kuala Lumpur",3.1973405,101.7429434,ATM,Affin
Local Bank,Kuala Lumpur,ATM BHP Taman Melawati,"Lot Pt 14856 Jalan Raya, Taman Melawati, Hulu Klang, 53100 Kuala Lumpur",3.2112969,101.7499475,ATM,Affin
Local Bank,Kuala Lumpur,ATM Wisma Transit KL,"Wisma Transit KL, Kompleks Transit, Jalan Buku Lima, 54000, Kuala Lumpur",3.1722257,101.7272624,ATM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Wisma Pertahanan,"G.05, Tingkat Bawah, Wisma Pertahanan, Kementerian Pertahanan Malaysia, Jalan Padang Tembak, 50634 Kuala Lumpur",3.175513,101.7225155,ATM,Affin
Local Bank,Kuala Lumpur,Auto Finance Centre Jalan Ipoh,"No. 468-11 & 468-11B, Batu 3, Jalan Ipoh, 51200 Kuala Lumpur",3.1968532,101.6678952,Auto Finance Centre,Affin
Local Bank,Kuala Lumpur,Auto Finance Centre Taman Maluri,"250 & 252, Jalan Mahkota, Taman Maluri, 55100 Kuala Lumpur",3.1280841,101.7329014,Auto Finance Centre,Affin
Local Bank,Kuala Lumpur,AFFINBANK Mortgage Sales Hub Setapak,"159 & 161, Jalan Genting Klang, Taman Ayer Panas, 53200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1937372,101.7110586,Affin Bank Mortgage Sales Hub,Affin
Local Bank,Kuala Lumpur,AFFINBANK Mortgage Sales Hub Setapak Islamic,"5th floor, Jalan Raja Chulan, Kuala Lumpur, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1510363,101.7081003,Affin Bank Mortgage Sales Hub,Affin
Local Bank,Kuala Lumpur,AFFINBANK Mortgage Sales Hub TTDI,"2nd floor , No.47 & 49 Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000 Kuala Lumpur",3.1413432,101.6229578,Affin Bank Mortgage Sales Hub,Affin
Local Bank,Kuala Lumpur,CDM AFFIN MyTown,"Lot No B1-063, Basement 1, MyTown Shopping Centre, Jalan Cochrane, 55100 Kuala Lumpur",3.1341657,101.7206748,CDM,Affin
Local Bank,Kuala Lumpur,CDM AFFIN Taman Midah,"No. 38 & 40, Jalan Midah 1, Taman Midah, Cheras, 56000 Kuala Lumpur",3.1035624,101.7303092,CDM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Bangsar,"No 4 & 6, Jalan Talawi 3, Bangsar Baru, 59100 Kuala Lumpur",3.1324976,101.6690308,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Batu Cantonment,"No 840 & 842, Batu 4 3/4, Jalan Ipoh, 51200 Kuala Lumpur",3.201092,101.6768661,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Central,"Ground & Mezzanine Floor, 80, Menara Affin, Jalan Raja Chulan, P.O.Box 12744, 50788 Kuala Lumpur",3.1512768,101.7058145,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Fraser,"20-G & 20-1, Jalan Metro Pudu, Fraser Business Park, 55200 Kuala Lumpur",3.1303265,101.7121889,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Jalan Bunus,"No 133, Jalan Bunus, Off Jalan Masjid India, 55100 Kuala Lumpur",3.1533806,101.6978807,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Jalan Ipoh,"No. 468-11 & 468-11B, Batu 3, Jalan Ipoh, 51200 Kuala Lumpur",3.1800644,101.6806508,CQM,Affin
Local Bank,Kuala Lumpur,CQM Chulan Tower,"Ground Floor, Chulan Tower, Jalan Conlay, 50450 Kuala Lumpur",3.1494682,101.7118146,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Seri Petaling,No. 10 - 12 Jalan Raden Tengah Bandar Baru Seri Petaling 57000 Seri Petaling Kuala Lumpur,3.0684074,101.693263,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Setapak,"159 & 161, Jalan Genting Kelang, P.O. Box 202, 53300 Setapak, Kuala Lumpur",3.1937343,101.7110335,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Taman Maluri,"No. 250 & 252, Jalan Mahkota, Taman Maluri, 55100 Kuala Lumpur",3.127982,101.7329619,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Taman Midah,"No. 38 & 40, Jalan Midah 1, Taman Midah, Cheras, 56000 Kuala Lumpur",3.1035624,101.7303092,CQM,Affin
Local Bank,Kuala Lumpur,CQM AFFIN Taman Tun Dr. Ismail,"No. 47 & 49, Jalan Tun Mohd Fuad 3, Taman Tun Dr. Ismail, 60000 Kuala Lumpur",3.1412726,101.6249564,CQM,Affin
Local Bank,Kuala Lumpur,CoDM AFFIN Central,"Ground & Mezzanine Floor, 80, Menara Affin, Jalan Raja Chulan, P.O.Box 12744, 50788 Kuala Lumpur",3.1512768,101.7058145,CoDM,Affin
Local Bank,Kuala Lumpur,CoDM AFFIN Setapak,"159 & 161, Jalan Genting Kelang, P.O. Box 202, 53300 Setapak, Kuala Lumpur",3.1937343,101.7110335,CoDM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Bangsar,"No 4 & 6, Jalan Talawi 3, Bangsar Baru, 59100 Kuala Lumpur",3.1324976,101.6690308,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Batu Cantonment,"No 840 & 842, Batu 4 3/4, Jalan Ipoh, 51200 Kuala Lumpur",3.201092,101.6768661,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Central,"Ground & Mezzanine Floor, 80, Menara Affin, Jalan Raja Chulan, P.O.Box 12744, 50788 Kuala Lumpur",3.1512768,101.7058145,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Fraser,"20-G & 20-1, Jalan Metro Pudu, Fraser Business Park, 55200 Kuala Lumpur",3.1303265,101.7121889,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Jalan Bunus,"No 133, Jalan Bunus, Off Jalan Masjid India, 55100 Kuala Lumpur",3.1533806,101.6978807,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Jalan Ipoh,"No. 468-11 & 468-11B, Batu 3, Jalan Ipoh, 51200 Kuala Lumpur",3.1800644,101.6806508,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN LTAT,"Ground Floor, Bangunan LTAT, Jalan Bukit Bintang, 55100 Kuala Lumpur",3.1482762,101.7158224,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN MyTown,"Lot No B1-063, Basement 1, MyTown Shopping Centre, Jalan Cochrane, 55100 Kuala Lumpur",3.1341657,101.7206748,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Seri Petaling,No. 10 - 12 Jalan Raden Tengah Bandar Baru Seri Petaling 57000 Seri Petaling Kuala Lumpur,3.0684074,101.693263,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Setapak,"159 & 161, Jalan Genting Kelang, P.O. Box 202, 53300 Setapak, Kuala Lumpur",3.1937343,101.7110335,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Taman Maluri,"No. 250 & 252, Jalan Mahkota, Taman Maluri, 55100 Kuala Lumpur",3.127982,101.7329619,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Taman Midah,"No. 38 & 40, Jalan Midah 1, Taman Midah, Cheras, 56000 Kuala Lumpur",3.1035624,101.7303092,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Taman Tun Dr. Ismail,"No. 47 & 49, Jalan Tun Mohd Fuad 3, Taman Tun Dr. Ismail, 60000 Kuala Lumpur",3.1412726,101.6249564,CRM,Affin
Local Bank,Kuala Lumpur,CRM AFFIN Wangsa Maju,"No 2 & 4, Jln 1/27F, Kuala Lumpur Sub-Urban Centre, Wangsa Maju, 53300 Kuala Lumpur",3.1973405,101.7429434,CRM,Affin
Local Bank,Kuala Lumpur,ATM AFFIN Wisma Pertahanan,"G.05, Tingkat Bawah, Wisma Pertahanan, Kementerian Pertahanan Malaysia, Jalan Padang Tembak, 50634 Kuala Lumpur",3.175513,101.7225155,CRM,Affin
Local Bank,Kuala Lumpur,AFFIN Batu Cantonment,"No 840 & 842, Batu 4 3/4, Jalan Ipoh, 51200 Kuala Lumpur",3.201092,101.6768661,Safe Deposit Box,Affin
Local Bank,Kuala Lumpur,AFFIN Seri Petaling,No. 10 - 12 Jalan Raden Tengah Bandar Baru Seri Petaling 57000 Seri Petaling Kuala Lumpur,3.0684074,101.693263,Safe Deposit Box,Affin
Local Bank,Kuala Lumpur,AFFIN Setapak,"159 & 161, Jalan Genting Kelang, P.O. Box 202, 53300 Setapak, Kuala Lumpur",3.1937343,101.7110335,Safe Deposit Box,Affin
Local Bank,Kuala Lumpur,AFFIN Taman Tun Dr. Ismail,"No. 47 & 49, Jalan Tun Mohd Fuad 3, Taman Tun Dr. Ismail, 60000 Kuala Lumpur",3.1412726,101.6249564,Safe Deposit Box,Affin
Local Bank,Kuala Lumpur,AFFIN Wangsa Maju,"No 2 & 4, Jln 1/27F, Kuala Lumpur Sub-Urban Centre, Wangsa Maju, 53300 Kuala Lumpur",3.1973405,101.7429434,Safe Deposit Box,Affin
Local Bank,Kuala Lumpur,AFFIN Desa ParkCity,"No E-G-08, Eaton Plaza Arkadia 3, Jalan Intisari Perdana Desa ParkCity, 52200 Kuala Lumpur",3.1858503,101.6351998,Safe Deposit Box,Affin
Local Bank,Kuala Lumpur,Taman Tun Dr. Ismail (Invikta Centre),"Level 1, Jalan Tun Mohd Fuad 1, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan",3.141278,101.6249564,Affin Invikta Centre,Affin
Local Bank,Kuala Lumpur,Menara Affin @ TRX (Invikta Centre),"Level 3, Menara Affin @ TRX, Lingkaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Wilayah Persekutuan",3.1409537,101.7175563,Affin Invikta Centre,Affin
Local Bank,Kuala Lumpur,Desapark City (Invikta Centre),"No E-G-8 Eaton, Plaza Arkadia, Desa Park City, 52200 Kuala Lumpur, Wilayah Persekutuan",3.1854909,101.6327059,Affin Invikta Centre,Affin
Local Bank,Kuala Lumpur,AFFIN KL Main Branch,"Menara Affin, Lingkaran TRX Tun Razak Exchange 55188 Kuala Lumpur",3.1409537,101.7175563,ASDL,Affin
Local Bank,Kuala Lumpur,Kampung Pandan Branch,"No.77, Jalan Kg. Pandan, 55100 KL",3.1440951,101.7209077,Branches,BSN
Local Bank,Kuala Lumpur,Jalan Duta Branch,"Blok 10, Kompleks Kerajaan, 50480 Jalan Duta, KL",3.1748778,101.6654814,Branches,BSN
Local Bank,Kuala Lumpur,Bandar Sri Permaisuri Branch,"No.73G, Jalan Dwi Tasik 1, Dataran Dwi Tasik, Bandar Sri Permaisuri, 56100 KL",3.101227,101.7039437,Branches,BSN
Local Bank,Kuala Lumpur,Sungai Besi Branch,"No. 33 Jalan Tasik Utama 6, Medan Niaga Tasik Damai, Sungai Besi, 57000 Kuala Lumpur",3.0371199,101.6745516,Branches,BSN
Local Bank,Kuala Lumpur,Brickfield Branch,"No. 166, Tkt. Bawah, Wisma MAB, 50450 Jalan Tun Sambanthan KL",3.1317172,101.6779266,Branches,BSN
Local Bank,Kuala Lumpur,Jalan Sentul Branch,"No. 720 Tingkat Bawah Bangunan KGMMB, Jalan Sentul 51000 Kuala Lumpur",3.1775074,101.6917035,Branches,BSN
Local Bank,Kuala Lumpur,Kepong Baru Branch,"No. 51, Jalan Ambong 2, 52100 Kepong Baru Kuala Lumpur",3.2109188,101.6386129,Branches,BSN
Local Bank,Kuala Lumpur,Batu 4 ½ Jalan Ipoh Branch,"No. 721, Batu 4 ½ Jalan Ipoh, 51200 KL",3.1984238,101.6787087,Branches,BSN
Local Bank,Kuala Lumpur,Taman Segar Branch,"No.7, Jalan Manis 6, Taman Segar, Cheras, 56100 KL",3.088756,101.7338245,Branches,BSN
Local Bank,Kuala Lumpur,Jalan Segambut Branch,"D-G-07 Tingkat Bawah, M.Aveneue, 52100 Segambut Kuala Lumpur",3.1854144,101.6562842,Branches,BSN
Local Bank,Kuala Lumpur,Jalan Maharajalela Branch,"No. 178, Jalan Maharajalela, 50150 KL",3.1361,101.6946766,Branches,BSN
Local Bank,Kuala Lumpur,Taman Len Sen Branch,"No. 57, Jalan 2, Taman Len Seng 56000 KL",3.073624,101.7349257,Branches,BSN
Local Bank,Kuala Lumpur,Taman Sri Selayang Branch,"No. 17, Tkt. Bawah, Taman Sri Selayang, Jalan Sri Selayang, 68100 KL",3.2352973,101.6636415,Branches,BSN
Local Bank,Kuala Lumpur,Serene Park Branch,"No. 245 Serene Park, Jalan Genting Klang, 53300 Setapak, KL",3.195764,101.7044146,Branches,BSN
Local Bank,Kuala Lumpur,Taman Bukit Maluri Branch,"No.19, Jalan Burung Jentayu, 52100 Taman Bukit Maluri, Kepong KL",3.2005058,101.6326516,Branches,BSN
Local Bank,Kuala Lumpur,Taman Midah Branch,"No. 12, Tkt. Bawah, Jalan Midah Besar, 56000 Taman Midah, Cheras KL",3.102347,101.7245357,Branches,BSN
Local Bank,Kuala Lumpur,Jalan Haji Hussein Branch,"No. 69, Jalan Hj. Hussein, 50300 KL",3.1671368,101.6991396,Branches,BSN
Local Bank,Kuala Lumpur,Taman Tun Dr. Ismail Branch,"No. 136, Jalan Burhanuddin Helmi, 60000 Taman Tun Dr Ismail, KL",3.153188,101.6142577,Branches,BSN
Local Bank,Kuala Lumpur,Sri Petaling Branch,"No. 12A, Jalan Radin Tengah, Bandar Baru Sri Petaling 57000 KL",3.068413,101.6847356,Branches,BSN
Local Bank,Kuala Lumpur,Taman Melawati Branch,"No. 313 & 314, Lorong Selangor, 53100 Pusat Bandar Melawati, KL",3.2100579,101.7405643,Branches,BSN
Local Bank,Kuala Lumpur,Leboh Ampang Branch,"No. 14, Lot 89, Jalan Lebuh Ampang, 50100 KL",3.14908,101.6884666,Branches,BSN
Local Bank,Kuala Lumpur,CPI Wangsa Maju Branch,"No. 42, Jalan 2A/27A, Seksyen 1, 53300 Bandar Wangsa Maju KL",3.20221,101.7222667,Branches,BSN
Local Bank,Kuala Lumpur,Desa Jaya Kepong Branch,"No.11 & 12, Wisma MBA, Jalan 53, Desa Jaya, 52000 Kepong KL",3.2129611,101.6293113,Branches,BSN
Local Bank,Kuala Lumpur,Batu 9 Cheras Branch,"No. 10, Jalan Kijang 1, Taman Suntex, Batu 9, 43200 Kajang",3.0725,101.7577267,Branches,BSN
Local Bank,Kuala Lumpur,Setiawangsa Branch,"No. G-2-18, Prima Peninsular, Jalan Setiawangsa 11, Taman Setiawangsa, 54200 KL.",3.1789598,101.7344868,Branches,BSN
Local Bank,Kuala Lumpur,Bangsar Baru Branch,"Tingkat Bawah, No.14, Jalan Telawi 59100 Bangsar Baru, KL",3.1322699,101.6618645,Branches,BSN
Local Bank,Kuala Lumpur,Pandan Indah Branch,"No. 9, Jalan Perubatan 2, 55100 Pandan Indah KL",3.128726,101.7429337,Branches,BSN
Local Bank,Kuala Lumpur,Taman Maluri Branch,"No. 45G & 47G, Jalan Jejaka 9, Taman Maluri, Cheras 55100 KL",3.1287883,101.7229366,Branches,BSN
Local Bank,Kuala Lumpur,UTC KL Pudu Sentral Branch,"No. T3-2 Bangunan Pudu Sentral, Jalan Pudu 55100 Kuala Lumpur",3.1458611,101.7002483,Branches,BSN
Local Bank,Kuala Lumpur,CPI Taman Melati Branch,"Tkt. Bawah, No. 57 Jalan Melati Utama 4, Taman Melati Utama, 53100 Kuala Lumpur",3.2165992,101.7226472,Branches,BSN
Local Bank,Kuala Lumpur,CPI Danau Kota Branch,"No A-1-5 Tingkat Bawah, Starparc Point Jalan Genting Klang, Setapak, 53300 Kuala Lumpur.",3.2047044,101.7214257,Branches,BSN
Local Bank,Kuala Lumpur,CPI Pandan Jaya Branch,"No. 24, Jalan Pandan Jaya 2/1, Pandan Jaya55100 Kuala Lumpur",3.135388,101.7377463,Branches,BSN
Local Bank,Kuala Lumpur,Ampang Point Branch,"No. B2/1/1, Tkt. Bawah, Wisma PLCOne Ampang Business AvenueJln. Ampang Utama 1/2, Off Jalan Ampang68000 Ampang Jaya, Selangor",3.156105,101.7497023,Branches,BSN
Local Bank,Kuala Lumpur,CPI Bandar Baru Ampang Branch,"3G, Jalan Wawasan 2/2, Bandar Baru Ampang, 68000 Selangor",3.145348,101.7672283,Branches,BSN
Local Bank,Kuala Lumpur,Damansara Utama Branch,"Tkt Bawah, No.96, Jalan SS 21/35, Damansara Utama, 47400 Kuala Lumpur",,,Branches,BSN
Local Bank,Kuala Lumpur,Kota Damansara Branch,"Blok T, No. 13, Jalan PJU 5/3, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor",3.152138,101.5932943,Branches,BSN
Local Bank,Selangor,Pekan Kapar Branch,"Lot No. 156, Jalan Besar, 42200 Kapar, Selangor",3.1373725,101.3655629,Branches,BSN
Local Bank,Selangor,Sungai Way Branch,"No. 608, Jalan SS 9/13, Sungai Way, 47300 Petaling Jaya, Selangor",3.135889,101.4873678,Branches,BSN
Local Bank,Selangor,"SS 14/14, Petaling Jaya Branch","No. 10, Jalan 14/14, Seksyen 14, 46100 Petaling Jaya, Selangor",3.1098167,101.6280214,Branches,BSN
Local Bank,Selangor,Kuala Kubu Bharu Branch,"No. 39, Jalan Kamarudin, 44000 Kuala Kubu Bharu, Selangor",3.564565,101.6507138,Branches,BSN
Local Bank,Selangor,"SS2/64, Petaling Jaya Branch","No. 5, Jalan SS 2/64, 47300 Petaling Jaya, Selangor",3.1136437,101.551112,Branches,BSN
Local Bank,Selangor,Bestari Jaya Branch,"No. 28A, Jalan Besar, 45600 Bestari Jaya, Selangor",3.3781332,101.4063095,Branches,BSN
Local Bank,Selangor,Taman Sri Serdang Branch,"No. 226, Jalan 18/23, Taman Sri Serdang, 43300 Sri Kembangan, Selangor",3.0073112,101.7038587,Branches,BSN
Local Bank,Selangor,Sungai Besar Branch,"No. 21A, Jalan Menteri, 45300 Sungai Besar, Selangor",,,Branches,BSN
Local Bank,Selangor,Jalan Othman Branch,"No. 88, Jalan Othman 1/14, 46770 Petaling Jaya, Selangor.",3.0867498,101.6475994,Branches,BSN
Local Bank,Selangor,"Sungai Buloh, Jeram Branch","No. 1, Bangunan Dato Tan Teng Kuay Jalan Besar, 45800 Jeram, Selangor",3.2557471,101.2992125,Branches,BSN
Local Bank,Selangor,Jalan Gasing Branch,"No. 117, Jalan Gasing, 46000 Petaling Jaya, Selangor",3.107304,101.6446137,Branches,BSN
Local Bank,Selangor,CPI Jalan Pos Baru Branch,"No. 12, Jalan Pos Baru, 41300 Klang, Selangor",3.0464738,101.4490372,Branches,BSN
Local Bank,Selangor,Semenyih Branch,"No. 21, Jalan Pasar Baru 3, 43500 Semenyih, Selangor",,,Branches,BSN
Local Bank,Selangor,Kelana Jaya Branch,"No. 26, Jalan SS 5B/2, Kelana Jaya, 47301 Petaling Jaya, Selangor",3.1004584,101.6054704,Branches,BSN
Local Bank,Selangor,Sekinchan Branch,"No. 42, Jalan Menteri Besar 2, 45400 Sekinchan, Selangor",3.507028,101.1021941,Branches,BSN
Local Bank,Selangor,Kuala Selangor Branch,"No. 15 & 17, Jalan Medan Niaga 2, Medan Niaga Kuala Selangor, 45000 Kuala Selangor",3.319406,101.2697438,Branches,BSN
Local Bank,Selangor,"Seksyen 16, Shah Alam Branch","No. 9A, Jalan Niaga 16/3A, Seksyen 16, 40200 Shah Alam, Selangor",3.0583337,101.5063416,Branches,BSN
Local Bank,Selangor,Sungai Pelek Branch,"No.13, Jalan Damai 1, 43950 Sungai Pelek, Selangor",,,Branches,BSN
Local Bank,Selangor,Sabak Bernam Branch,"No. 5, Jalan Raja Chulan, Bangunan UMNO Bahagian, 45200 Sabak Bernam, Selangor",,,Branches,BSN
Local Bank,Selangor,CPI Bandar Baru Bangi Branch,"No. 30, Jalan Medan Pusat Bandar 4, Seksyen 9, Bandar Baru Bangi, Selangor",,,Branches,BSN
