_01_category,_02_state,_03_branch_name,_04_address,_07_google_map_url,_08_bank_data_url,_09_bank_type,_11_mother_bank_name,
Local Bank,Kuala Lumpur,Jalan Tun Razak,"Ground Floor

Bangunan Ibu Pejabat Tabung Haji

Jalan Tun Razak

Peti Surat 11590

50750 Kuala Lumpur","https://www.google.com/maps/place/Lembaga+Tabung+Haji/@3.1609404,101.7183617,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor++Bangunan+Ibu+Pejabat+Tabung+Haji++Jalan+Tun+Razak++Peti+Surat+11590++50750+Kuala+Lumpur%22!3m6!1s0x31cc37ce4bcee135:0x940700aa12f20c85!8m2!3d3.1583463!4d101.719729!15sCmciR3JvdW5kIEZsb29yICBCYW5ndW5hbiBJYnUgUGVqYWJhdCBUYWJ1bmcgSGFqaSAgSmFsYW4gVHVuIFJhemFrICBQZXRpIFN1cmF0IDExNTkwICA1MDc1MCBLdWFsYSBMdW1wdXIiIgOIAQGSARBjb3Jwb3JhdGVfb2ZmaWNl4AEA!16s%2Fg%2F1thnl8j1?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,KL Sentral,"Ground Floor

Unit No. CS/3B/G, Block 3B

Plaza Sentral

50474 Kuala Lumpur","https://www.google.com/maps/place/Plaza+Sentral/@3.1323673,101.68215,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor++Unit+No.+CS%2F3B%2FG,+Block+3B++Plaza+Sentral++50474+Kuala+Lumpur%22!3m6!1s0x31cc49c007391a6f:0x1b7dc4d9db8d294c!8m2!3d3.1323673!4d101.6843387!15sCk0iR3JvdW5kIEZsb29yICBVbml0IE5vLiBDUy8zQi9HLCBCbG9jayAzQiAgUGxhemEgU2VudHJhbCAgNTA0NzQgS3VhbGEgTHVtcHVyIpIBEGNvcnBvcmF0ZV9vZmZpY2XgAQA!16s%2Fg%2F11h_cv_g98?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Medan MARA,"Ground Floor

No. 21

Podium Block, Medan MARA

Jalan Raja Laut

P.O. Box 11698

50350 Kuala Lumpur","https://www.google.com/maps/place/Medan+Mara,+21,+Jln+Raja+Laut,+Chow+Kit,+50350+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1580868,101.6952657,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22Ground+Floor++No.+21++Podium+Block,+Medan+MARA++Jalan+Raja+Laut++P.O.+Box+11698++50350+Kuala+Lumpur%22!3m6!1s0x31cc4831d9f67ca1:0xfe4308095f110e04!8m2!3d3.1580868!4d101.6952657!15sCmUiR3JvdW5kIEZsb29yICBOby4gMjEgIFBvZGl1bSBCbG9jaywgTWVkYW4gTUFSQSAgSmFsYW4gUmFqYSBMYXV0ICBQLk8uIEJveCAxMTY5OCAgNTAzNTAgS3VhbGEgTHVtcHVyIpIBEWNvbXBvdW5kX2J1aWxkaW5n4AEA!16s%2Fg%2F12hr3c04d?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Menara Bank Islam,"Ground Floor

Menara Bank Islam

No. 22,  Jalan Perak

50450 Kuala Lumpur","https://www.google.com/maps/place/Bank+Islam+Malaysia+Berhad/@3.1531639,101.7084714,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor++Menara+Bank+Islam++No.+22,++Jalan+Perak++50450+Kuala+Lumpur%22!3m6!1s0x31cc37d4f185965d:0xdc87d73735364c9c!8m2!3d3.1531639!4d101.7106601!15sCksiR3JvdW5kIEZsb29yICBNZW5hcmEgQmFuayBJc2xhbSAgTm8uIDIyLCAgSmFsYW4gUGVyYWsgIDUwNDUwIEt1YWxhIEx1bXB1ciIiA4gBAZIBBGJhbmvgAQA!16s%2Fg%2F11b77q9rd3?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Menara TM,"LG1

Menara Telekom

Jalan Pantai Baru

50672 Kuala Lumpur","https://www.google.com/maps/place/Menara+Telekom+TM+EzNet./@3.1166342,101.6667768,17z/data=!3m1!5s0x31cc49816a6058bf:0x9d9c59a0466f0211!4m10!1m2!2m1!1s%22LG1++Menara+Telekom++Jalan+Pantai+Baru++50672+Kuala+Lumpur%22!3m6!1s0x31cc499bffffffff:0xc0dad68e86184270!8m2!3d3.1161663!4d101.665866!15sCjwiTEcxICBNZW5hcmEgVGVsZWtvbSAgSmFsYW4gUGFudGFpIEJhcnUgIDUwNjcyIEt1YWxhIEx1bXB1ciKSARBjb3Jwb3JhdGVfb2ZmaWNl4AEA!16zL20vMDVnMzYy?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Selayang,"Ground Floor

Lot 150A, 152A & 154A

Bangunan Persatuan Nelayan Kebangsaan (NEKMAT)

Jalan 2/3A, Pusat Bandar Utara

KM12, Off Jalan Ipoh

68100 Batu Caves

Kuala Lumpur","https://www.google.com/maps/place/Persatuan+Nelayan+Kebangsaan+(Nekmat)/@3.2376758,101.6669823,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor++Lot+150A,+152A+%26+154A++Bangunan+Persatuan+Nelayan+Kebangsaan+(NEKMAT)++Jalan+2%2F3A,+Pusat+Bandar+Utara++KM12,+Off+Jalan+Ipoh++68100+Batu+Caves++Kuala+Lumpur%22!3m6!1s0x31cc4705c30a4d71:0x7c86eb2a8578a85e!8m2!3d3.2376758!4d101.669171!15sCqsBIkdyb3VuZCBGbG9vciAgTG90IDE1MEEsIDE1MkEgJiAxNTRBICBCYW5ndW5hbiBQZXJzYXR1YW4gTmVsYXlhbiBLZWJhbmdzYWFuIChORUtNQVQpICBKYWxhbiAyLzNBLCBQdXNhdCBCYW5kYXIgVXRhcmEgIEtNMTIsIE9mZiBKYWxhbiBJcG9oICA2ODEwMCBCYXR1IENhdmVzICBLdWFsYSBMdW1wdXIikgEPYnVzaW5lc3NfY2VudGVy4AEA!16s%2Fg%2F11byl5tm0d?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Seri Petaling,"No.1

Jalan Radin Bagus

Bandar Baru Seri Petaling

57100 Kuala Lumpur","https://www.google.com/maps/place/1,+Jalan+Radin+Bagus,+Bandar+Baru+Sri+Petaling,+57000+Kuala+Lumpur,+Wilayah+Persekutuan,+Malaysia/@3.0703894,101.6946875,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4a8862b47343:0x829310a128753392!8m2!3d3.0703894!4d101.6946875!16s%2Fg%2F11j8pcdqsd?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Taman Melawati,"No. 254 & 255

Jalan Bandar 12

Taman Melawati

53100 Hulu Klang

Kuala Lumpur","https://www.google.com/maps/place/254,+Jalan+Bandar+12,+Taman+Melawati,+53100+Kuala+Lumpur,+Selangor,+Malaysia/@3.2097026,101.7476511,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc3835f6d20fe3:0x49c0745c97aaa284!8m2!3d3.2097026!4d101.7476511?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Taman Tun Dr Ismail,"Ground Floor

No. 5 & 7

Jalan Wan Kadir 2

60000 Kuala Lumpur","https://www.google.com/maps/place/5,+Jalan+Wan+Kadir+2,+Taman+Tun+Dr+Ismail,+60000+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1393315,101.6292007,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc493a45b019e3:0xd2716b7207f66e01!8m2!3d3.1393315!4d101.6292007?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,"UIAM, Gombak *","Lot No. AHC1-5 & AHC2-4

Azman Hashim Complex

International Islamic University Malaysia

53100 Gombak, Kuala Lumpur","https://www.google.com/maps/place/Azman+Hashim+Complex/@3.2510584,101.7338757,17z/data=!4m10!1m2!2m1!1s%22Lot+No.+AHC1-5+%26+AHC2-4++Azman+Hashim+Complex++International+Islamic+University+Malaysia++53100+Gombak,+Kuala+Lumpur%22!3m6!1s0x31cc38c1a63c5bc9:0x80d9d67bb1c56e7b!8m2!3d3.2517992!4d101.7332214!15sCnYiTG90IE5vLiBBSEMxLTUgJiBBSEMyLTQgIEF6bWFuIEhhc2hpbSBDb21wbGV4ICBJbnRlcm5hdGlvbmFsIElzbGFtaWMgVW5pdmVyc2l0eSBNYWxheXNpYSAgNTMxMDAgR29tYmFrLCBLdWFsYSBMdW1wdXIikgEEYmFua-ABAA!16s%2Fg%2F11gbl34mq0?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Universiti Malaya,"Ground Floor

Bangunan High Impact Research

University Malaya

Jalan Pantai Baru

50603 Kuala Lumpur","https://www.google.com/maps/place/High+Impact+Research+Building/@3.1225752,101.6543588,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor++Bangunan+High+Impact+Research++University+Malaya++Jalan+Pantai+Baru++50603+Kuala+Lumpur%22!3m6!1s0x31cc49775f386b47:0x998cd4d67cce2eda!8m2!3d3.1225752!4d101.6565475!15sCmciR3JvdW5kIEZsb29yICBCYW5ndW5hbiBIaWdoIEltcGFjdCBSZXNlYXJjaCAgVW5pdmVyc2l0eSBNYWxheWEgIEphbGFuIFBhbnRhaSBCYXJ1ICA1MDYwMyBLdWFsYSBMdW1wdXIikgEKdW5pdmVyc2l0eeABAA!16s%2Fg%2F1tncqdb4?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Kuala Lumpur,Wangsa Maju,"15G & 17G

Jalan Wangsa Delima 12

Block C

D’ Wangsa Link

53300 Kuala Lumpur",,https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Ampang,"No. 1 & 3

Jalan Pandan Prima 2

Dataran Prima Ampang

68000 Ampang

Selangor","https://www.google.com/maps/place/1,+Jalan+Pandan+Prima+2,+Dataran+Pandan+Prima,+55100+Kuala+Lumpur,+Selangor,+Malaysia/@3.1417307,101.7418189,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc36501028f8ef:0xf27ef242fe1f58f!8m2!3d3.1417307!4d101.7418189!16s%2Fg%2F11c1z3wy_k?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Ara Damansara,"A-G-01 & A-1-01, Block A

No. 2, Jalan PJU 1A/7A

Ara Damansara, PJU 1A

47301 Petaling Jaya

Selangor","https://www.google.com/maps/place/Bank+Islam/@3.1132853,101.5755193,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4e8114a85715:0x58cadaa8d94bbb3d!8m2!3d3.1132853!4d101.5755193!16s%2Fg%2F1hc0t_5cw?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Bandar Baru Bangi,"No. 2 & 4

Jalan 6C/7

43650 Bandar Baru Bangi

Selangor","https://www.google.com/maps/place/No.+2,+Jln+6c%2F7,+Taman+Persiaran+Bangi,+43650+Bandar+Baru+Bangi,+Selangor,+Malaysia/@2.9438811,101.7643736,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdc96fe5337265:0xe7ab529f1abca5f6!8m2!3d2.9438811!4d101.7643736!16s%2Fg%2F11nx38172v?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,"Bandar Botanic, Klang","No. 1

Jalan Mahogani 5

Bandar Botanic

41200 Klang

Selangor","https://www.google.com/maps/place/1,+Jalan+Mahogani+5,+Bandar+Botanik,+41200+Klang,+Selangor,+Malaysia/@2.9970768,101.4450424,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdac87ff24a9c5:0x55ae8c5aeecc9d7a!8m2!3d2.9970768!4d101.4450424!16s%2Fg%2F11fl7c0w4c?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Bandar Kinrara,"ZP-G-13A, ZP-G-15 & ZP-1-15

Lebuhraya Bukit Jalil

Bandar Kinrara 9

47180 Puchong

Selangor","https://www.google.com/maps/place/Bank+Islam+Bandar+Kinrara/@3.0530441,101.6520004,17z/data=!4m10!1m2!2m1!1s%22ZP-G-13A,+ZP-G-15+%26+ZP-1-15++Lebuhraya+Bukit+Jalil++Bandar+Kinrara+9++47180+Puchong++Selangor%22!3m6!1s0x31cc4b217fdc7d4b:0xa8de8d571202e602!8m2!3d3.0530441!4d101.6541891!15sCl8iWlAtRy0xM0EsIFpQLUctMTUgJiBaUC0xLTE1ICBMZWJ1aHJheWEgQnVraXQgSmFsaWwgIEJhbmRhciBLaW5yYXJhIDkgIDQ3MTgwIFB1Y2hvbmcgIFNlbGFuZ29yIpIBBGJhbmvgAQA!16s%2Fg%2F1pzs29x5g?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Banting,"No. 2 & 6

Jalan Cemerlang 2

Banting Business Centre

42700 Banting

Selangor","https://www.google.com/maps/place/2,+Jalan+Cemerlang+2,+Banting+Business+Centre,+42700+Banting,+Selangor,+Malaysia/@2.8137608,101.5078282,17z/data=!3m1!4b1!4m6!3m5!1s0x31cda4bb8ab79d3b:0x74274f26be278add!8m2!3d2.8137608!4d101.5078282!16s%2Fg%2F11jz41wz89?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Bukit Jelutong,"No. 10, D’bayu

Jalan Serambi U8/24

Bukit Jelutong

40150 Shah Alam

Selangor","https://www.google.com/maps/place/D'Bayu+Bukit+Jelutong/@3.1033785,101.52602,17z/data=!3m1!5s0x31cc4df7737bea5b:0xb1cbafad04d6973b!4m10!1m2!2m1!1s%22No.+10,+D%E2%80%99bayu++Jalan+Serambi+U8%2F24++Bukit+Jelutong++40150+Shah+Alam++Selangor%22!3m6!1s0x31cc4df77310dac3:0xccb498ecf25d716a!8m2!3d3.1033785!4d101.5282087!15sClIiTm8uIDEwLCBE4oCZYmF5dSAgSmFsYW4gU2VyYW1iaSBVOC8yNCAgQnVraXQgSmVsdXRvbmcgIDQwMTUwIFNoYWggQWxhbSAgU2VsYW5nb3IikgEPYnVzaW5lc3NfY2VudGVy4AEA!16s%2Fg%2F11c523r890?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Cyberjaya,"Suite 0-55 & 0-56

4812 Central Business District Perdana 2

Jalan Perdana, Cyber 12

63000 Cyberjaya

Selangor","https://www.google.com/maps/place/Bank+Islam+Malaysia+Berhad/@2.9248023,101.6515958,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb6f9c152b32d:0x27f9cc7c58906f75!8m2!3d2.9248023!4d101.6515958!16s%2Fg%2F1pzt4vyc8?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Denai Alam,"No. 1, Jalan Elektron E U16/E

Seksyen U16, Denai Alam

40160 Shah Alam, Selangor","https://www.google.com/maps/place/KK+Super+Mart+Shah+Alam,+Seksyen+U16(2)+(S162)/@3.1630817,101.5129154,17z/data=!4m10!1m2!2m1!1s%22No.+1,+Jalan+Elektron+E+U16%2FE++Seksyen+U16,+Denai+Alam++40160+Shah+Alam,+Selangor%22!3m6!1s0x31cc51460bc46f85:0xf1d54130d2b3a611!8m2!3d3.1630817!4d101.5129154!15sClMiTm8uIDEsIEphbGFuIEVsZWt0cm9uIEUgVTE2L0UgIFNla3N5ZW4gVTE2LCBEZW5haSBBbGFtICA0MDE2MCBTaGFoIEFsYW0sIFNlbGFuZ29yIpIBEWNvbnZlbmllbmNlX3N0b3Jl4AEA!16s%2Fg%2F11rsb3k6vf?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Kajang,"No. 20 & 21

Jalan Jeloh 3

43000 Kajang

Selangor","https://www.google.com/maps/place/Jalan+Masjid/@2.9691869,101.7497784,17z/data=!4m10!1m2!2m1!1s%22No.+20+%26+21++Jalan+Jeloh+3++43000+Kajang++Selangor%22!3m6!1s0x31cdcbaf7547b845:0xb0c56294bed678df!8m2!3d2.9691869!4d101.7519671!15sCjQiTm8uIDIwICYgMjEgIEphbGFuIEplbG9oIDMgIDQzMDAwIEthamFuZyAgU2VsYW5nb3IikgEPaG91c2luZ19zb2NpZXR54AEA!16s%2Fg%2F11v3nxxp58?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Kelana Jaya,"A-G-01

Jalan SS6/5A

Dataran Glomac

Pusat Bandar Kelana Jaya

47301 Petaling Jaya

Selangor","https://www.google.com/maps/place/Bank+Islam/@3.1007829,101.6010337,17z/data=!4m10!1m2!2m1!1s%22A-G-01++Jalan+SS6%2F5A++Dataran+Glomac++Pusat+Bandar+Kelana+Jaya++47301+Petaling+Jaya++Selangor%22!3m6!1s0x31cc4c10ea464a4f:0xc378fd2f60658dd6!8m2!3d3.1018336!4d101.6002072!15sCl8iQS1HLTAxICBKYWxhbiBTUzYvNUEgIERhdGFyYW4gR2xvbWFjICBQdXNhdCBCYW5kYXIgS2VsYW5hIEpheWEgIDQ3MzAxIFBldGFsaW5nIEpheWEgIFNlbGFuZ29yIpIBA2F0beABAA!16s%2Fg%2F11cjnnkk2w?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Klang,"Lot 336

Kompleks Majlis Agama Islam Selangor

Section 23, Jalan Kapar

41400 Klang, Selangor","https://www.google.com/maps/place/Bank+Islam/@3.0497357,101.4491498,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc53447c87bab5:0x7126caca22647e93!8m2!3d3.0497357!4d101.4491498!16s%2Fg%2F1tcytybn?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Kota Damansara,"No. 32-1

Jalan PJU 5/5

Dataran Sunway

47810 Kota Damansara

Selangor","https://www.google.com/maps/place/32-1,+Jalan+PJU+5%2F5,+Dataran+Sunway,+47810+Petaling+Jaya,+Selangor,+Malaysia/@3.152767,101.5953643,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4f2079023503:0x213140c43f15e27d!8m2!3d3.152767!4d101.5953643!16s%2Fg%2F11q2n9kjs5?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,PJ New Town,"No. 1

Jalan 52/16

46200 Petaling Jaya

Selangor","https://www.google.com/maps/place/1,+Jalan+52%2F16,+Bandar+Baru+Petaling+Jaya,+46200+Petaling+Jaya,+Selangor,+Malaysia/@3.0990029,101.643571,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4bc3f264717d:0x54e6d33f5454b226!8m2!3d3.0990029!4d101.643571!16s%2Fg%2F11hdcgq6rb?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Putrajaya,"Unit 10-14, Aras G
Blok B, Suasana PJH

No.10, Jalan Tun Abdul Razak

Presint 2

62100 Wilayah Persekutuan

Putrajaya","https://www.google.com/maps/place/Suasana+PjH/@2.9255473,101.6871185,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb7bb9444b625:0x525bdfb5eb4f0dfb!8m2!3d2.9255473!4d101.6871185!16s%2Fg%2F11g3xm0msz?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Putra Heights,"No. 42A

Jalan Putra Mahkota 7/7A

Putra Point Business Centre

47650 Putra Heights, Subang Jaya

Selangor","https://www.google.com/maps/place/42a,+Jalan+Putra+Mahkota+7%2F7a,+Putra+Heights,+47650+Subang+Jaya,+Selangor,+Malaysia/@2.9943865,101.5750861,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22No.+42A++Jalan+Putra+Mahkota+7%2F7A++Putra+Point+Business+Centre++47650+Putra+Heights,+Subang+Jaya++Selangor%22!3m6!1s0x31cdb3aa17cb13a1:0xd3830e99884e577f!8m2!3d2.9943865!4d101.5750861!15sCmwiTm8uIDQyQSAgSmFsYW4gUHV0cmEgTWFoa290YSA3LzdBICBQdXRyYSBQb2ludCBCdXNpbmVzcyBDZW50cmUgIDQ3NjUwIFB1dHJhIEhlaWdodHMsIFN1YmFuZyBKYXlhICBTZWxhbmdvciKSARBnZW9jb2RlZF9hZGRyZXNz4AEA!16s%2Fg%2F11f5k1yzfr?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Rawang,"No. 1

Jalan Bandar Rawang 12

Bandar Baru Rawang

48000 Rawang

Selangor","https://www.google.com/maps/place/1,+Jalan+Bandar+Rawang+12,+Bandar+Baru,+48000+Rawang,+Selangor,+Malaysia/@3.318933,101.5757212,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22No.+1++Jalan+Bandar+Rawang+12++Bandar+Baru+Rawang++48000+Rawang++Selangor%22!3m6!1s0x31cc4257338dda0d:0x1197d45207809b5a!8m2!3d3.318933!4d101.5757212!15sCksiTm8uIDEgIEphbGFuIEJhbmRhciBSYXdhbmcgMTIgIEJhbmRhciBCYXJ1IFJhd2FuZyAgNDgwMDAgUmF3YW5nICBTZWxhbmdvciKSAQpzdWJwcmVtaXNl4AEA!16s%2Fg%2F11t52g3_qy?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Saujana Utama,"No. 1G, 2G & 36G

SU Mall

47000 Bandar Saujana Utama

Selangor","https://www.google.com/maps/place/Su+Mall,+Saujana+Utama,+47000+Sungai+Buloh,+Selangor,+Malaysia/@3.2027226,101.4856522,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22No.+1G,+2G+%26+36G++SU+Mall++47000+Bandar+Saujana+Utama++Selangor%22!3m6!1s0x31cc5a85fad19f77:0xb8498aca21259e40!8m2!3d3.2027226!4d101.4856522!15sCkEiTm8uIDFHLCAyRyAmIDM2RyAgU1UgTWFsbCAgNDcwMDAgQmFuZGFyIFNhdWphbmEgVXRhbWEgIFNlbGFuZ29yIpIBEWNvbXBvdW5kX2J1aWxkaW5n4AEA!16s%2Fg%2F12hqnk_dk?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,"Section 14, Petaling Jaya","Ground & First Floor

No. 2 & 4

Jalan 14/22, Section 14

46100 Petaling Jaya

Selangor","https://www.google.com/maps/place/Bank+Islam/@3.111828,101.6337628,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4be1ec30e9b7:0x9daa580b3d56488f!8m2!3d3.111828!4d101.6337628!16s%2Fg%2F11bbrhz4cx?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,"Section 18, Shah Alam","No. 18 & 20

Jalan Pinang G 18/G

Section 18

40200 Shah Alam

Selangor","https://www.google.com/maps/place/18,+Jalan+Pinang+G+18%2FG,+Seksyen+18,+40200+Shah+Alam,+Selangor,+Malaysia/@3.045283,101.5157828,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc52af8256cd81:0x97947eba00907d06!8m2!3d3.045283!4d101.5157828?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Semenyih,"No. 2

Jalan TPS 1/4

Taman Pelangi Semenyih

43500 Semenyih

Selangor","https://www.google.com/maps/place/2,+Jalan+Tps+1%2F4,+Taman+Pelangi+Semenyih,+43500+Semenyih,+Selangor,+Malaysia/@2.9294155,101.8566737,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdce43661f12ff:0x725f17b04e731201!8m2!3d2.9294155!4d101.8566737!16s%2Fg%2F11j8pcdybk?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Setia Alam,"Lot 106 & 106-1 & 108

Jalan Setia Gemilang, BJ/U13

Setia Alam, Section U13

40170 Shah Alam

Selangor","https://www.google.com/maps/place/Bank+Islam/@3.1259979,101.4710734,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc517092813d7f:0xbea59420fda2f52!8m2!3d3.1259979!4d101.4710734!16s%2Fg%2F11b_06wm63?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Shah Alam,"Ground Floor

Wisma PKPS, Section 14

Persiaran Perbandaran

40675 Shah Alam

Selangor",,https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Sri Gombak,"Lot No. 120 & 121

Jalan Prima SG 5

Prima Sri Gombak

68100 Batu Caves

Selangor","https://www.google.com/maps/place/120,+Jalan+Prima+SG+5,+Prima+Seri+Gombak,+68100+Batu+Caves,+Selangor,+Malaysia/@3.2365944,101.7001665,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc477b93be7a1f:0xa57e761a63f00614!8m2!3d3.2365944!4d101.7001665!16s%2Fg%2F11h4cxfm92?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Subang Jaya,"Ground Floor, No. 56A

Jalan USJ 10/1F

Pusat Perniagaan USJ 10

47610 UEP Subang Jaya

Selangor","https://www.google.com/maps/place/Bank+Islam+Subang+Jaya/@3.034021,101.5859226,13z/data=!4m10!1m2!2m1!1s%22Ground+Floor,+No.+56A++Jalan+USJ+10%2F1F++Pusat+Perniagaan+USJ+10++47610+UEP+Subang+Jaya++Selangor%22!3m6!1s0x31cc4cc4708a94db:0x2fef1b62a8af647c!8m2!3d3.0472115!4d101.5836483!15sCmIiR3JvdW5kIEZsb29yLCBOby4gNTZBICBKYWxhbiBVU0ogMTAvMUYgIFB1c2F0IFBlcm5pYWdhYW4gVVNKIDEwICA0NzYxMCBVRVAgU3ViYW5nIEpheWEgIFNlbGFuZ29yIpIBBGJhbmvgAQA!16s%2Fg%2F1tj5hnkk?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Sungai Besar,"No. 1 & 3

Jalan SBBC 1

Sungai Besar Business Centre

45300 Sungai Besar

Selangor","https://www.google.com/maps/place/Sbbc+Internet+Cafe/@3.6727379,100.9870468,17z/data=!4m10!1m2!2m1!1s%22No.+1+%26+3++Jalan+SBBC+1++Sungai+Besar+Business+Centre++45300+Sungai+Besar++Selangor%22!3m6!1s0x31cc9ffd007dab35:0xe068327de7c59d13!8m2!3d3.6727379!4d100.9892355!15sClUiTm8uIDEgJiAzICBKYWxhbiBTQkJDIDEgIFN1bmdhaSBCZXNhciBCdXNpbmVzcyBDZW50cmUgIDQ1MzAwIFN1bmdhaSBCZXNhciAgU2VsYW5nb3IikgENaW50ZXJuZXRfY2FmZeABAA!16s%2Fg%2F11j133plcf?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,Sungai Buloh,"69-G, 69-1& 71-G

Jalan Nautika A U20/A

Seksyen U20, Pusat Komersial TSB

40160 Sungai Buloh

Selangor",,https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
