_01_category,_02_state,_03_branch_name,_04_address,_07_google_map_url,_08_bank_data_url,_09_bank_type,_11_mother_bank_name
Local Bank,Selangor,Sabak Bernam Branch,"No. 5, Jalan Raja Chulan, Bangunan UMNO Bahagian, 45200 Sabak Bernam, Selangor",https://goo.gl/maps/My9nL1h28Nnc1pVe9,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,CPI Bandar Baru Bangi Branch,"No. 30, Jalan Medan Pusat Bandar 4, Seksyen 9, Bandar Baru Bangi, Selangor",https://goo.gl/maps/um3QWp8NAekRY6837,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Taman Sri Muda Branch,"No. 20, Jalan Bersatu 25/9, Seksyen 25, Taman Sri Muda, 40400 Shah Alam, Selangor",https://goo.gl/maps/8KQCVM8dBUWLRniD9,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Pekan Meru Branch,"Tingkat Bawah, No. 69 & 71, Pekan Meru, 41050 Meru, 41050 Klang, Selangor",https://goo.gl/maps/BiPJYayTziyru4Z5A,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Taman Indah Balakong Branch,"No. S-11, Taman Indah, 43200 Kajang, Selangor",https://goo.gl/maps/Yv3upt9NfxjRZrMo9,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Dengkil Branch,"No. 7, Jalan Deluxe, Pusat Perniagaan Deluxe, 47800 Dengkil, Selangor",https://goo.gl/maps/1QBgvQ4q1XFiVhCYA,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,CPI Tanjung Karang Branch,"Tingkat Bawah, No. 2, Jalan PB 1, Pusat Bandar Tanjong Karang, 45500 Tanjong Karang, Selangor",https://goo.gl/maps/VVFA3fdCjgQvSnxp7,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Subang Jaya USJ 9 (Taipan Crest) Branch,"No. 6, Jln USJ 9/5R, 47620 UEP Subang Jaya, Selangor",https://goo.gl/maps/CSikacQC743NHRMY8,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Kajang Branch,"Lot 55 & 56, Jalan Raja Haron, 43000 Kajang, Selangor",https://goo.gl/maps/Fw8uVsXkmNtdmxm1A,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,UKM Bangi Branch,"Bangunan UNIKEB, UKM 43600 Bangi, Selangor",https://goo.gl/maps/Bm6aFnh71p2qrAdp6,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Rawang Branch,"No. 11 & 13, Jalan Bndr Rawang 15, Bandar Baru Rawang 2, 48000 Rawang, Selangor",https://goo.gl/maps/HttgAVS8me8M98p29,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Banting Branch,"Lot 192 & 194, Jalan Sultan Abdul Samad, 42700 Banting, Selangor",https://goo.gl/maps/CpC8qjWK6K9Fhbmy6,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Bandar Baru Salak Tinggi Branch,"No. 28 & 30 Jalan 1C/4, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor",https://goo.gl/maps/NSKGSsnDyAcJuvXc8,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Taman Subang Perdana Branch,"No. 19, Lot 32, Jln Dinar GU 3/G, Taman Subang Perdana, Seksyen U3, 40150 Shah Alam, Selangor",https://goo.gl/maps/8vHL2EAhLqQoQj9AA,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Subang Jaya (SS15/8A) Branch,"No. 21, Jalan SS 15/8A, Subang Jaya, 47500 Petaling Jaya, Selangor",https://goo.gl/maps/xT1SAcxJBgtvN5pb6,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,PJ New Town (Jalan Sultan) Branch,"No. 46, Jalan 52/4, Petaling Jaya New Town Centre, 46200 Petaling Jaya, Selangor",https://goo.gl/maps/cKPcBDHDGV3riYHk6,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Puchong Jaya Branch,"No. 14, Jalan Kenari 5, Bandar Puchong Jaya, 47100 Puchong, Selangor",https://goo.gl/maps/fi6RVWEKqejGh2qAA,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Pelabuhan Klang Branch,"No. 51 & 53, Jalan Cungah, 42000 Pelabuhan Klang, Selangor",https://goo.gl/maps/j8WmYegcgzRgccJGA,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,CPI Bandar Baru Sungai Buluh Branch,"No. 353, Tingkat Bwh, Jln 1A/3, Bandar Baru Sungai Buloh, 47000 Sungai Buloh, Selangor",https://goo.gl/maps/eJJjZeNYUXWYkn4d9,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Bandar Bukit Tinggi Branch,"No. 52A, Lorong Batu Nilam 4B, Bandar Bukit Tinggi, 42100 Klang, Selangor",https://goo.gl/maps/qaYd2sFuC2kzu4bH9,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Setia Alam Branch,"11-1-1 Jalan Setia Prima (R) U13/R, Setia Alam, Seksyen U13, 40170 Setia Alam, Selangor",https://goo.gl/maps/PxgPHYtFXGZh4vRJ8,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Bandar Sri Putra Branch,"No. 1, Jalan SP 1/5, Bandar Seri Putra, 43000 Kajang, Selangor",https://goo.gl/maps/Khq3yKjFHhtctoSb7,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Saujana Utama Branch,"No. 46-G & 46-1, Jalan Bidara 6/3, Saujana Utama 3, 47000 Sg. Buloh, Selangor.",https://goo.gl/maps/aUmWgL91qyuiqurf7,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,"Seksyen 18, Shah Alam Branch","No. 14, Jalan Pinang C 18/C, Seksyen 18, 40200 Shah Alam, Selangor.",https://goo.gl/maps/ParQy3pCA8rpDBWq8,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Taman OUG Branch,"No. 148 Jalan Mega Mendung, Kompleks Bandar, Bt. 5 Jalan Kelang Lama, 58200 Kuala Lumpur",https://goo.gl/maps/ohdTyBDbMKXnXzmn7,https://www.bsn.com.my/page/locate-us,Branches,BSN
Local Bank,Selangor,Universiti Kebangsaan Malaysia,"Lot 1.04 & 1.05, Level 1, Wisma UNIKEB, Universiti Kebangsaan Malaysia, 43600 UKM Bangi, Selangor","https://www.google.com/maps/place/CIMB+Islamic/@2.927187,101.7736902,19.38z/data=!4m8!1m2!2m1!1sCIMB+Lot+1.04+%26+1.05,+Level+1,+Wisma+UNIKEB,+Universiti+Kebangsaan+Malaysia,+43600+UKM+Bangi,+Selangor!3m4!1s0x31cdc93e9f6c37a7:0x892cb396b927d9ac!8m2!3d2.9266945!4d101.7734143","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Bandar Baru Bangi,"No 67, Jalan 8/1, Section 8, 43650 Bandar Baru Bangi, Selangor","https://www.google.com/maps/place/CIMB+Bank+Bandar+Baru+Bangi/@2.9643005,101.753824,21z/data=!4m5!3m4!1s0x31cdcbd287772dd9:0x4170cdd0aa200b8c!8m2!3d2.9643278!4d101.7539083","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Banting,"135-137, Jalan Sultan Abdul Samad, 42700 Banting, Selangor","https://www.google.com/maps/place/CIMB+Bank+Banting/@2.8140029,101.5048266,21z/data=!4m5!3m4!1s0x31cdb840eb7b390f:0xf07f304214c00e1c!8m2!3d2.8137495!4d101.5047579","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Cyberjaya,"Prima 5-A, Jalan Teknokrat 5, 63000 Cyberjaya, Selangor","https://www.google.com/maps/place/CIMB+Bank+Cyberjaya/@2.9212612,101.6556964,19.08z/data=!4m5!3m4!1s0x31cdb6f956c08515:0x7085c4c412825c14!8m2!3d2.921244!4d101.6560338","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Taman Nilam Dengkil,"No 3, Jalan Nilam 1, Taman Nilam, 43800 Dengkil, Selangor","https://www.google.com/maps/place/CIMB+Bank+Taman+Nilam+Dengkil/@2.8650154,101.673945,19z/data=!4m12!1m6!3m5!1s0x31cdb8307eb1920f:0x5692437eaa4a86cd!2sCIMB+Bank+Taman+Nilam+Dengkil!8m2!3d2.8649107!4d101.6738561!3m4!1s0x31cdb8307eb1920f:0x5692437eaa4a86cd!8m2!3d2.8649107!4d101.6738561","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Kajang,"Ground & first Floor, Block A-2 & A-3, MKH Avenue, Jalan Avenue 1A, 43000 Kajang, Selangor","https://www.google.com/maps/place/CIMB+Bank+Kajang+Avenue/@2.9924244,101.7918167,20z/data=!4m6!3m5!1s0x31cdcb821b7bd711:0x6714e445074616c6!8m2!3d2.9924538!4d101.791891!16s%2Fg%2F11fxqvw31x?entry=ttu","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Pearl Avenue Kajang,"Ground Floor, PA-S-16 Pearl Avenue Shop, Jalan Pasir Emas, Sungai Chua 43000 Kajang, Selangor","https://www.google.com/maps/place/CIMB+Bank/@2.9832263,101.7788974,17z/data=!3m1!4b1!4m5!3m4!1s0x31cdcb976822e60f:0x40841d9e8c6d114!8m2!3d2.9832209!4d101.7810861","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Sungai Besar,"22A, Jalan Menteri, 45300 Sungai Besar, Sabak Bernam, Selangor","https://www.google.com/maps/place/CIMB+Bank+@+Sungai+Besar/@3.6750726,100.9853932,19z/data=!4m8!1m2!2m1!1sCIMB+22A,+Jalan+Menteri,+45300+Sungai+Besar,+Sabak+Bernam,+Selangor!3m4!1s0x0:0x69467d964fcfed33!8m2!3d3.6752312!4d100.9854132","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Taman Equine,"No 3, 5 & 7, Jalan Equine 1C, Taman Equine, 43300 Seri Kembangan, Selangor","https://www.google.com/maps/place/CIMB+Bank/@2.9965908,101.6784614,21z/data=!4m12!1m6!3m5!1s0x31cdb50a2a28fbc7:0x3275dffce9fb91b9!2sCIMB+Bank!8m2!3d2.996597!4d101.6785097!3m4!1s0x31cdb50a2a28fbc7:0x3275dffce9fb91b9!8m2!3d2.996597!4d101.6785097","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Selangor,Teluk Panglima Garang,"No. 26, 28 & 30, Ground Floor, Jalan Utama 55, Taman Jaya Utama, 42500 Teluk Panglima Garang, Selangor","https://www.google.com/maps/place/CIMB+Bank+@+Teluk+Panglima+Garang/@2.9137215,101.472573,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdaf0622564853:0xf6d7da6cbc66b877!8m2!3d2.9137161!4d101.4751533!16s%2Fg%2F1hc76gg0v?entry=ttu","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=selangor,all-areas&t=branch-banking",Branches,CIMB
Local Bank,Kuala Lumpur,Starhill Preferred Centre,"Lot 11 & 12, UG Floor, Starhill Preferred Centre, Starhill Gallery, 181, Jalan Bukit Bintang, 55100, Kuala Lumpur","https://www.google.com/maps/dir//cimb+bank+UG11+%26+UG12,+(Upper+Ground+Floor),+Starhill+Gallery,+181+Jalan+Bukit+Bintang,+55100+Kuala+Lumpur./data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x31cc362c13531793:0x48e2ab9c961abaac?sa=X&ved=2ahUKEwiysfnol7z9AhXz4XMBHamwCK8Q9Rd6BAh1EAQ","https://www.cimb.com.my/en/personal/help-support/branch-locator.html?l=kuala-lumpur,all-areas&t=branch-banking",Branches,CIMB
Foreigner Bank,Selangor,HSBC Amanah Ampang Point,"18, 19 & 20, Lorong Memanda 5, Ampang Point, Ampang Point, Selangor Darul Ehsan, 68000, Ampang Point",https://www.google.com/maps/dir/?api=1&destination=3.157818/101.750962,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Old Klang Road,"1-G & 1-1, Ground & First Floor, 3rd Mile Square, 151 Jalan Kelang Lama, Batu 3 1/2, Old Klang Road, Wilayah Persekutuan Kuala Lumpur, 58100, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.103846/101.677580,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Plaza Mont Kiara,"Plaza Mont Kiara No 2, Jalan Kiara, Mont Kiara, Plaza Mont Kiara, Wilayah Persekutuan Kuala Lumpur, 50480, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.165438/101.651907,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Bukit Bintang,"Menara Genesis No 33 Jalan Sultan Ismail, Bukit Bintang, Wilayah Persekutuan Kuala Lumpur, 50250, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.148292/101.710549,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Wangsa Maju,"Nos.37, 37-1 & 39, Jalan Rampai Niaga 5, Medan Niaga Rampai, Wangsa Maju, Wilayah Persekutuan Kuala Lumpur, 53300, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.199210/101.728950,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Bangsar,"No.66G, 66-1 & 68G, Jalan Telawi, Bangsar Baru, Bangsar, Wilayah Persekutuan Kuala Lumpur, 59100, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.130130/101.670600,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC KL Main,"Level 2, Menara IQ, Lingkaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Tun Razak Exchange, Wilayah Persekutuan Kuala Lumpur, 55188, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.140944/101.719123,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Puncak Sentul,"Unit No. AG 10 & AG 11 Ground Floor, Puncak Sentul, No. 8, Jalan Sentul Perdana, 51000 Kuala Lumpur, Sentul, Wilayah Persekutuan Kuala Lumpur, 51000, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.202900/101.687119,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah Bangsar South,"Unit G-03, Ground Floor, The Sphere, No. 1, Avenue 1, Bangsar South City, No. 8, Jalan Kerinchi, 59200 Kuala Lumpur, Bangsar South, Wilayah Persekutuan Kuala Lumpur, 59200, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.112499/101.628398,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,HSBC Amanah KL City Centre,"Units G-12 & M-16, Ground & Mezzanine Floors, Wisma UOA II, No 21 Jalan Pinang, Kuala Lumpur City Centre, Wilayah Persekutuan Kuala Lumpur, 50450, Kuala Lumpur City Centre",https://www.google.com/maps/dir/?api=1&destination=3.152572/101.712281,https://www.hsbc.com.my/branch-list/,Branches,HSBC
Foreigner Bank,Kuala Lumpur,Kuala Lumpur Main,"Ground Floor
Menara OCBC
18 Jalan Tun Perak
50050 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.15019,101.696116",https://www.ocbc.com.my/personal-banking/locate-us?p=1,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Bukit Damansara,"19 Jalan Setiapuspa
Bukit Damansara
50490 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.1519,101.66983",https://www.ocbc.com.my/personal-banking/locate-us?p=2,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Petaling Jaya,"89, 91 & 93 Jalan SS 21/60
Damansara Utama
47400 Petaling Jaya","https://www.google.com/maps/search/?api=1&query=3.1182,101.61152",https://www.ocbc.com.my/personal-banking/locate-us?p=3,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Cheras,"No. 1, 3, 5 & 7
Jalan Damai Niaga 1
Alam Damai Cheras
56000 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.075133,101.736624",https://www.ocbc.com.my/personal-banking/locate-us?p=4,Branches,OCBC
Foreigner Bank,Selangor,Al-Amin Kota Damansara,"1 Jalan PJU 5/20
Pusat Perdagangan Kota Damansara (THE STRAND)
Kota Damansara PJU 5
47810 Petaling Jaya,
Selangor","https://www.google.com/maps/search/?api=1&query=3.154121,101.592025",https://www.ocbc.com.my/personal-banking/locate-us?p=5,Branches,OCBC
Foreigner Bank,Kuala Lumpur,Kepong,"60 Vista Magna
Jalan Prima
Metro Prima Kepong
52100 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.20559,101.62148",https://www.ocbc.com.my/personal-banking/locate-us?p=6,Branches,OCBC
Foreigner Bank,Selangor,Puchong,"GF-2 & 3, 1F-1 & 2, Tower 2
Puchong Financial Corporate Centre (PFCC)
Jalan Puteri 1/2 Bandar Puteri
47100 Puchong
Selangor Darul Ehsan","https://www.google.com/maps/search/?api=1&query=3.025803,101.615443",https://www.ocbc.com.my/personal-banking/locate-us?p=7,Branches,OCBC
Foreigner Bank,Selangor,Subang Jaya,"1A-A – 4A-A
Jalan USJ 10/1A
Pusat Perniagaan USJ 10
47610 UEP Subang Jaya
Selangor Darul Ehsan","https://www.google.com/maps/search/?api=1&query=3.048586,101.58592",https://www.ocbc.com.my/personal-banking/locate-us?p=8,Branches,OCBC
Foreigner Bank,,Kajang,"4 & 5 Jalan Raja Haroun
43000 Kajang
Selangor Darul Ehsan","https://www.google.com/maps/search/?api=1&query=2.99773,101.78636",https://www.ocbc.com.my/personal-banking/locate-us?p=9,Branches,OCBC
Foreigner Bank,Selangor,Al-Amin Kota Kemuning,"27, Jalan Anggerik Vanilla BF 31/BF,
Business Park 3,
Kota Kemuning,
40460 Shah Alam","https://www.google.com/maps/search/?api=1&query=3.00429,101.535",https://www.ocbc.com.my/personal-banking/locate-us?p=10,Branches,OCBC
Foreigner Bank,Selangor,Klang,"19 Jalan Stesen
41000 Klang
Selangor Darul Ehsan","https://www.google.com/maps/search/?api=1&query=3.03185,101.44814",https://www.ocbc.com.my/personal-banking/locate-us?p=11,Branches,OCBC
Foreigner Bank,Selangor,Al-Amin Bandar Botanic,"No. 117, Jalan Mahogani 5/KS 7,
Bandar Botanic,
41200 Klang
Selangor","https://www.google.com/maps/search/?api=1&query=2.992908,101.447052",https://www.ocbc.com.my/personal-banking/locate-us?p=12,Branches,OCBC
Foreigner Bank,,Seremban,"63 - 65 Jalan Dato Bandar Tunggal
70000 Seremban
Negeri Sembilan Darul Khusus","https://www.google.com/maps/search/?api=1&query=2.72274,101.95121",https://www.ocbc.com.my/personal-banking/locate-us?p=13,Branches,OCBC
Foreigner Bank,,Melaka,"No. 2F-2F-4
Jalan KLJ4
Taman Kota Laksamana Jaya
75200 Melaka","https://www.google.com/maps/search/?api=1&query=2.19748,102.23304",https://www.ocbc.com.my/personal-banking/locate-us?p=14,Branches,OCBC
Foreigner Bank,,Teluk Intan,"1054 Jalan Mahkota
36000 Teluk Intan
Perak Darul Ridzuan","https://www.google.com/maps/search/?api=1&query=4.026494,101.021386",https://www.ocbc.com.my/personal-banking/locate-us?p=15,Branches,OCBC
Foreigner Bank,,Segamat,"109C-109E Jalan Genuang
85000 Segamat
Johor Darul Takzim","https://www.google.com/maps/search/?api=1&query=2.51052,102.83986",https://www.ocbc.com.my/personal-banking/locate-us?p=16,Branches,OCBC
Foreigner Bank,,Muar,"26 Jalan Maharani
84000 Muar
Johor Darul Takzim","https://www.google.com/maps/search/?api=1&query=2.03927,102.56909",https://www.ocbc.com.my/personal-banking/locate-us?p=17,Branches,OCBC
Foreigner Bank,,Ipoh Main,"2 Jalan Dato Maharaja Lela
30000 Ipoh
Perak Darul Ridzuan","https://www.google.com/maps/search/?api=1&query=4.59687,101.076745",https://www.ocbc.com.my/personal-banking/locate-us?p=18,Branches,OCBC
Foreigner Bank,,Kuantan,"40 Jalan Teluk Sisek
25000 Kuantan
Pahang Darul Makmur","https://www.google.com/maps/search/?api=1&query=3.80789,103.28008",https://www.ocbc.com.my/personal-banking/locate-us?p=19,Branches,OCBC
Foreigner Bank,,Batu Pahat,"108-2 Jalan Rahmat
83000 Batu Pahat
Johor Darul Takzim","https://www.google.com/maps/search/?api=1&query=1.84358,102.94706",https://www.ocbc.com.my/personal-banking/locate-us?p=20,Branches,OCBC
Foreigner Bank,,Taiping,"24-30 Jalan Berek
34000 Taiping
Perak Darul Ridzuan","https://www.google.com/maps/search/?api=1&query=4.8541,100.73757",https://www.ocbc.com.my/personal-banking/locate-us?p=21,Branches,OCBC
Foreigner Bank,,Kluang,"8A Jalan Dato' Haji Hassan
86000 Kluang
Johor Darul Takzim","https://www.google.com/maps/search/?api=1&query=2.02879,103.31538",https://www.ocbc.com.my/personal-banking/locate-us?p=22,Branches,OCBC
Foreigner Bank,,Kulai,"No. 202, 203 and 204,
Jalan Kenanga 29/2,
Indahpura,
81000 Kulai,
Johor Darul Takzim","https://www.google.com/maps/search/?api=1&query=1.641465,103.619738",https://www.ocbc.com.my/personal-banking/locate-us?p=23,Branches,OCBC
Foreigner Bank,,Al-Amin Skudai,"No. 143 & 145,
Jalan Sutera Tanjung 8/2
Taman Sutera Utama
81300 Skudai
Johor","https://www.google.com/maps/search/?api=1&query=1.53789,103.66087",https://www.ocbc.com.my/personal-banking/locate-us?p=24,Branches,OCBC
Foreigner Bank,,Bukit Mertajam,"No. 47, 49, 51, 53
Jalan Perniagaan Gemilang 1
Pusat Perniagaan Gemilang
14000 Bukit Mertajam
Pulau Pinang","https://www.google.com/maps/search/?api=1&query=5.351399,100.442551",https://www.ocbc.com.my/personal-banking/locate-us?p=25,Branches,OCBC
Foreigner Bank,,Batu Maung,"No.13 – 15 Lintang Batu Maung 1
11960 Batu Maung,
Pulau Pinang","https://www.google.com/maps/search/?api=1&query=5.28731,100.28125",https://www.ocbc.com.my/personal-banking/locate-us?p=26,Branches,OCBC
Foreigner Bank,,Taman Molek,"47 & 49 Jalan Molek 1/29
Taman Molek
81100 Johor Bahru
Johor Darul Takzim","https://www.google.com/maps/search/?api=1&query=1.52527,103.73984",https://www.ocbc.com.my/personal-banking/locate-us?p=27,Branches,OCBC
